prompt,content_word,style_word,seed,use_quantile,iou_threshold,iou_baseline_mean,iou_baseline_std,support_a_baseline,support_b_baseline,support_intersection_baseline,support_union_baseline,iou_baseline_cs_mean,iou_baseline_cs_std,support_a_baseline_cs,support_b_baseline_cs,support_intersection_baseline_cs,support_union_baseline_cs,iou_score,support_content,support_style,support_intersection,support_union
a painting of a person in the Art Nouveau style,person,Art Nouveau,3,True,0.6,0.34131927971195963,0.24844248786554873,0.40000057220458984,0.4000014441353934,0.18332666669573103,0.6166753496442522,0.3453796019478302,0.2619084907883015,0.40000057220458984,0.40000111716134207,0.18327910559517996,0.616722583770752,0.07110689580440521,0.40000057220458984,0.40000057220458984,0.053109169006347656,0.746891975402832
a painting of a person in the Art Nouveau style,person,Art Nouveau,3,False,0.7,0.11446849118219689,0.14920822870537662,0.10563436235700335,0.31738063267299105,0.04662243979317801,0.3763925552368164,0.12926442568589533,0.17213993568599534,0.12470572335379464,0.3283724103655134,0.058775833674839566,0.3943023000444685,0.0,0.056522369384765625,0.44666099548339844,0.0,0.5031833648681641
a painting of a person in the Art Nouveau style,person,Art Nouveau,3,True,0.7,0.2649594080534631,0.2160896365954139,0.3000011716570173,0.30000087193080355,0.11206398010253907,0.4879380634852818,0.2621162701398134,0.21474402702217565,0.30000148500714985,0.30000100816999165,0.11101852144513812,0.48898397173200336,0.03263265639543533,0.3000030517578125,0.3000001907348633,0.018960952758789062,0.5810422897338867
a painting of a person in the Art Nouveau style,person,Art Nouveau,3,False,0.8,0.061327504038100805,0.09357576342336439,0.03477527073451451,0.14925098419189453,0.010012517656598772,0.17401373726981026,0.05818568826342536,0.0919401317956256,0.04868200847080776,0.1892836434500558,0.016369751521519253,0.22159590039934432,0.0,0.025946617126464844,0.30191802978515625,0.0,0.3278646469116211
a painting of a person in the Art Nouveau style,person,Art Nouveau,3,True,0.8,0.20046024367745433,0.18117134834478021,0.20000125340053013,0.20000114440917968,0.05949268341064453,0.3405097143990653,0.19168796061005974,0.16858681494911454,0.2000011716570173,0.2000008991786412,0.057697296142578125,0.34230477469308035,0.0045264908112585545,0.20000076293945312,0.20000076293945312,0.0018024444580078125,0.39819908142089844
a painting of a person in the Art Nouveau style,person,Art Nouveau,3,False,0.9,0.0383719044587841,0.08639042029573325,0.004552786690848214,0.01817967551095145,0.0003093719482421875,0.022423090253557477,0.007936115372493597,0.01601045747314124,0.006066390446254185,0.022576332092285156,0.0002387591770717076,0.028403963361467634,0.0,0.0026454925537109375,0.03584766387939453,0.0,0.03849315643310547
a painting of a person in the Art Nouveau style,person,Art Nouveau,3,True,0.9,0.13505961753128629,0.15354121059489848,0.1000007084437779,0.10000049046107701,0.020914840698242187,0.17908635820661273,0.12155216699466109,0.13773402382902042,0.10000065394810267,0.10000038146972656,0.019212518419538225,0.18078851699829102,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312
a painting of a person in the Baroque style,person,Baroque,4,False,0.1,0.975516550881522,0.010721164785286445,0.980063956124442,0.9917404174804687,0.9736859457833427,0.9981184278215681,0.9733758441039494,0.011858155841968383,0.9823359761919294,0.9909665925162179,0.973339489528111,0.9999630791800362,0.975799560546875,0.9860267639160156,0.9897727966308594,0.975799560546875,1.0
a painting of a person in the Baroque style,person,Baroque,4,True,0.1,0.8538518360682896,0.06155209368590922,0.8999998365129743,0.8999998092651367,0.8279991694859096,0.9720004762922014,0.8091491673673902,0.017609238018256604,0.8999999591282436,0.8999998910086495,0.8049641336713519,0.9950357164655413,0.8163155317306519,0.9000005722045898,0.8999996185302734,0.8089828491210938,0.9910173416137695
a painting of a person in the Baroque style,person,Baroque,4,False,0.2,0.8554393189293997,0.07096386239857422,0.8844200679234095,0.9374422345842633,0.8394920076642718,0.9823702948434012,0.8028087743691036,0.061638286885396076,0.8899440084184919,0.9093079566955566,0.8011719158717564,0.9980800492422921,0.7839418649673462,0.8771915435791016,0.8843765258789062,0.7741098403930664,0.9874582290649414
a painting of a person in the Baroque style,person,Baroque,4,True,0.2,0.7233053922653199,0.13955169430318148,0.8000002724783761,0.8000007356916156,0.6657066345214844,0.9342943736485072,0.6262099742889404,0.052038416730598974,0.8000003950936454,0.8000007356916156,0.6151607377188546,0.9848403930664062,0.6720030903816223,0.8000011444091797,0.8000001907348633,0.6430644989013672,0.9569368362426758
a painting of a person in the Baroque style,person,Baroque,4,False,0.3,0.6857277010168348,0.17698726160069547,0.7668299266270229,0.8269374029976981,0.6432294573102678,0.9505378723144531,0.5219838257346835,0.11169457565826267,0.7597379003252301,0.7384661946977887,0.512507438659668,0.985696656363351,0.5633440017700195,0.7015514373779297,0.6373805999755859,0.48247814178466797,0.8564538955688477
a painting of a person in the Baroque style,person,Baroque,4,True,0.3,0.606535622051784,0.22736541135600324,0.6999999182564872,0.7000007356916155,0.511960792541504,0.8880398614065987,0.4461963836635862,0.09578203336452026,0.7000000817435128,0.7000008991786412,0.4281900269644601,0.9718109539576939,0.5756957530975342,0.7000007629394531,0.7000007629394531,0.5115041732788086,0.8884973526000977
a painting of a person in the Baroque style,person,Baroque,4,False,0.4,0.5362517439893314,0.2885620140462256,0.6615824290684291,0.6993924004690988,0.457823726109096,0.903151103428432,0.29939329038773266,0.1624616886467493,0.6354374204363141,0.5784008843558175,0.26861463274274555,0.9452236720493862,0.6160120964050293,0.508692741394043,0.4599180221557617,0.36922740936279297,0.5993833541870117
a painting of a person in the Baroque style,person,Baroque,4,True,0.4,0.5069102989775794,0.2994301925131146,0.6000005994524275,0.6000012534005301,0.3729517800467355,0.8270500728062221,0.28381806505577906,0.14644060672969317,0.6000005858285087,0.6000008583068848,0.25526544025966097,0.9447360038757324,0.553303062915802,0.6000003814697266,0.6000003814697266,0.42745304107666016,0.772547721862793
a painting of a person in the Baroque style,person,Baroque,4,False,0.5,0.43141160176268645,0.3662574500112568,0.5710946491786412,0.5775060381208147,0.31688831874302453,0.8317123685564314,0.1683918239016618,0.20486226770163693,0.5283700398036412,0.4491328511919294,0.11335911069597517,0.8641437802995954,0.5809610486030579,0.3218708038330078,0.3704690933227539,0.25441646575927734,0.4379234313964844
a painting of a person in the Baroque style,person,Baroque,4,True,0.5,0.39518497522388185,0.30383466496102157,0.5000004632132394,0.5000003814697266,0.24911774226597377,0.7508831024169922,0.17121432987707003,0.18788513864185685,0.5000005449567523,0.5000003405979702,0.12880924769810267,0.8711916378566197,0.5996793508529663,0.5000009536743164,0.5,0.3748750686645508,0.6251258850097656
a painting of a person in the Baroque style,person,Baroque,4,False,0.6,0.34479399863630533,0.3527849728059826,0.4731057030814035,0.45364507947649274,0.22169382912772043,0.7050569534301758,0.07584431755822152,0.14523000446372045,0.4250779151916504,0.32233013425554546,0.03591326304844448,0.7114947863987514,0.26312369108200073,0.16190719604492188,0.28659629821777344,0.0934286117553711,0.3550748825073242
a painting of a person in the Baroque style,person,Baroque,4,True,0.6,0.2983097910290651,0.2829016518304383,0.40000076293945314,0.4000010081699916,0.15502689906529019,0.6449748720441546,0.11928320395236369,0.21690408418337143,0.40000091280256,0.400000980922154,0.06524528775896345,0.7347566059657505,0.6372147798538208,0.40000152587890625,0.40000057220458984,0.31136608123779297,0.4886360168457031
a painting of a person in the Baroque style,person,Baroque,4,False,0.7,0.19343685719317624,0.24174185799675907,0.2791671207972935,0.29949321746826174,0.0968940189906529,0.4817663192749023,0.02537630994005927,0.0716793827263559,0.257443904876709,0.1966874258858817,0.007008552551269531,0.4471227782113211,0.03508448973298073,0.05707073211669922,0.1895122528076172,0.008358001708984375,0.23822498321533203
a painting of a person in the Baroque style,person,Baroque,4,True,0.7,0.20886001912211732,0.2364088694131515,0.300000354221889,0.30000024523053853,0.0860626220703125,0.513937977382115,0.08467377042065241,0.18719430174682009,0.3000003269740513,0.3000001907348633,0.03458241053989956,0.5654181071690151,0.45641717314720154,0.3000001907348633,0.3000001907348633,0.18803024291992188,0.4119701385498047
a painting of a person in the Baroque style,person,Baroque,4,False,0.8,0.06018889371605058,0.11657565483636721,0.08874400002615793,0.12561675480433873,0.013007845197405134,0.20135290963309152,0.002050584724721765,0.004822957035997395,0.08718504224504743,0.08069569723946708,0.00022016252790178572,0.1676605769566127,0.004332765005528927,0.011443138122558594,0.07897090911865234,0.00039005279541015625,0.09002399444580078
a painting of a person in the Baroque style,person,Baroque,4,True,0.8,0.12913370231399313,0.17439802542683205,0.20000100816999164,0.20000114440917968,0.038225255693708146,0.36177689688546316,0.04502723560602005,0.10915842732977034,0.20000110353742326,0.2000011716570173,0.013850620814732142,0.38615165437970844,0.19151347875595093,0.20000171661376953,0.20000076293945312,0.06429290771484375,0.3357095718383789
a painting of a person in the Baroque style,person,Baroque,4,False,0.9,0.017892105278692075,0.04460346307957125,0.009774208068847656,0.016565404619489396,0.0004279000418526786,0.025911712646484376,0.0,0.0,0.010119438171386719,0.014907291957310267,0.0,0.025026730128696988,0.0,0.0019702911376953125,0.020868301391601562,0.0,0.022838592529296875
a painting of a person in the Baroque style,person,Baroque,4,True,0.9,0.07274461461113657,0.12475909075738716,0.10000051770891462,0.10000068119594029,0.011416680472237723,0.1885845184326172,0.011420015658326779,0.02698312561174934,0.10000051770891462,0.10000051770891462,0.0021246501377650668,0.19787638528006418,0.08109389990568161,0.10000038146972656,0.10000038146972656,0.015002250671386719,0.1849985122680664
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,False,0.1,0.9594528436660766,0.030297210188694426,0.9848436628069196,0.97155579158238,0.9579742976597377,0.9984251567295619,0.9686474970408848,0.02533736895790248,0.9870627267020089,0.9783609254019601,0.9670700345720563,0.9983536175319127,0.980463981628418,0.989349365234375,0.991114616394043,0.980463981628418,1.0
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,True,0.1,0.8447206054415022,0.05557665897579515,0.8999997002737863,0.8999997547694615,0.8233780179704938,0.976621437072754,0.8507388234138489,0.06472936939596834,0.8999996866498675,0.8999996866498675,0.8262528691973005,0.9737465041024345,0.7999992370605469,0.8999996185302734,0.8999996185302734,0.7999992370605469,1.0
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,False,0.2,0.8328253422464643,0.09365545451045248,0.9067493438720703,0.8913143975394112,0.8169425419398717,0.9811211994716099,0.8586083097117287,0.08404629594036854,0.9216386931283134,0.904245104108538,0.843428543635777,0.9824552536010742,0.8722505569458008,0.9450960159301758,0.927154541015625,0.8722505569458008,1.0
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,True,0.2,0.7165547098432269,0.12206644718525622,0.800000354221889,0.8000002452305385,0.6633215495518275,0.9366790499005999,0.7213241585663387,0.13837857377077886,0.8000003269740513,0.8000001907348633,0.6646699224199567,0.9353305952889579,0.6000003814697266,0.8000001907348633,0.8000001907348633,0.6000003814697266,1.0
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,False,0.3,0.5949446035282953,0.1930779253266983,0.7337000710623605,0.7368594578334263,0.5469809940883091,0.9235785348074776,0.645658440887928,0.19872000041362328,0.775224004473005,0.7834795543125698,0.6097202982221331,0.9489832605634417,0.7056102752685547,0.855473518371582,0.8501367568969727,0.7056102752685547,1.0
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,True,0.3,0.597277512720653,0.18065331178700558,0.7000001634870257,0.7000006539481026,0.5124528884887696,0.8875479289463588,0.5882847969021116,0.19864694115809708,0.700000354221889,0.7000014441353934,0.5051448004586356,0.8948569978986468,0.4036780297756195,0.7000007629394531,0.7000026702880859,0.4026212692260742,0.9973821640014648
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,False,0.4,0.38557752277702095,0.2311889083847877,0.5510503496442523,0.5507135118756975,0.29731510707310266,0.804448754446847,0.42095489360924276,0.24921867982180826,0.5925097465515137,0.6421825545174735,0.3560065541948591,0.878685746874128,0.4562397003173828,0.6705713272094727,0.7856683731079102,0.4562397003173828,1.0
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,True,0.4,0.49312198843274796,0.2333697242449425,0.6000009264264788,0.6000016893659319,0.3762811388288225,0.8237214769635882,0.46700674508299145,0.25030600800981184,0.6000011989048549,0.6000021525791713,0.35838004520961214,0.8416233062744141,0.2281210720539093,0.6000022888183594,0.6000022888183594,0.2228984832763672,0.9771060943603516
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,False,0.5,0.2601816089823842,0.2541866533601418,0.3730626787458147,0.38442865099225726,0.14285248347691126,0.6146388462611607,0.2638846717641822,0.2658720950086066,0.40878220966884066,0.5053056989397321,0.1753830909729004,0.7387048176356724,0.18203751742839813,0.46501922607421875,0.7100629806518555,0.18096637725830078,0.9941158294677734
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,True,0.5,0.4186692028173378,0.2857161486106741,0.5000002452305385,0.5000005994524275,0.26496568407331195,0.735035160609654,0.3729322903922626,0.29108432641618825,0.5000002724783761,0.5000006130763462,0.23833554131644114,0.7616653442382812,0.09539986401796341,0.5,0.5000009536743164,0.08709144592285156,0.9129095077514648
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,False,0.6,0.1998376004614069,0.23868118972588184,0.23662779671805245,0.2540348870413644,0.07553577423095703,0.4151269095284598,0.21269695349370263,0.2589483595916739,0.26429482868739534,0.3429516383579799,0.0956174305507115,0.5116290364946637,0.015023265965282917,0.3017864227294922,0.49976634979248047,0.01186370849609375,0.7896890640258789
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,True,0.6,0.380649917512866,0.32586848268054486,0.40000111716134207,0.4000008719308036,0.1864354542323521,0.6135665348597935,0.3223891746685175,0.30706845907798047,0.40000111716134207,0.40000091280256,0.1615466390337263,0.6384553909301758,0.024005185812711716,0.40000152587890625,0.40000057220458984,0.018754005432128906,0.7812480926513672
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,False,0.7,0.14482301878077644,0.19725941244050943,0.14098946707589285,0.1401139123099191,0.03498927525111607,0.24611410413469587,0.18326152009623392,0.2315843174006462,0.15445681980678014,0.17536360876900808,0.0465397834777832,0.28328064509800505,0.0,0.17817115783691406,0.23284435272216797,0.0,0.41101551055908203
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,True,0.7,0.35970115357610793,0.3407773892004907,0.3000001907348633,0.3000001907348633,0.1295872007097517,0.4704131807599749,0.3027605547436646,0.3070497782689473,0.3000001907348633,0.3000001907348633,0.1131892204284668,0.48681116104125977,0.0025975434109568596,0.3000001907348633,0.3000001907348633,0.0015544891357421875,0.5984458923339844
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,False,0.8,0.07251132159227772,0.12323990904809023,0.06295204162597656,0.06349528176443918,0.009593118940080915,0.11685420445033483,0.10794846853241324,0.16012914845012752,0.07065895625523158,0.08168540682111468,0.01455341066632952,0.13779095241001674,0.0,0.09208106994628906,0.1034250259399414,0.0,0.19550609588623047
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,True,0.8,0.31230384493246677,0.3136237713562255,0.20000108991350446,0.20000108991350446,0.0772836412702288,0.3227185385567801,0.2836187907960266,0.29519925257398083,0.20000110353742326,0.20000083105904715,0.07164062772478376,0.3283613068716867,0.0,0.20000076293945312,0.20000076293945312,0.0,0.40000152587890625
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,False,0.9,0.015214033211980548,0.0369264682421259,0.009902845110212053,0.013075692313058036,0.000468308585030692,0.022510228838239398,0.024800530767866542,0.049150534503234936,0.012448515210832869,0.017452716827392578,0.0008344650268554688,0.029066767011369978,0.0,0.02241992950439453,0.019019126892089844,0.0,0.041439056396484375
a painting of a person in the Color Field Painting style,person,Color Field Painting,5,True,0.9,0.21166285829884665,0.24508303638702864,0.1000011716570173,0.10000068119594029,0.028620501926967076,0.17138135092599052,0.20736513446484292,0.2316927659651699,0.10000106266566686,0.10000038146972656,0.028412478310721263,0.17158896582467215,0.0,0.10000038146972656,0.10000038146972656,0.0,0.20000076293945312
a painting of a person in the Contemporary Realism style,person,Contemporary Realism,6,False,0.1,0.9819370014326912,0.01113573574921562,0.9895990099225725,0.9883147375924247,0.9799383435930524,0.9979754039219447,0.9850675761699677,0.00899964521295146,0.9910990851266044,0.9899618285042899,0.9830762318202427,0.9979846818106515,0.9863061904907227,0.9976682662963867,0.9886379241943359,0.9863061904907227,1.0
